biden_palin.txt.0000	0.2770380305542934	0.001828283968038344	0.04003028453615248	0.17698932025434314	0.09138909698715263	0.0336043992183811	0.012738103815040324	0.11849016223225652	0.17860044440057565	0.06929187403376613
biden_palin.txt.0004	0.1037803106196281	0.060216344979753526	0.12137183376699323	0.10050635022643799	0.060079660250423016	0.0807382550092415	0.07752342809721605	0.097633488253126	0.0680656589080613	0.2300846698891194
biden_palin.txt.0005	0.10501815651446225	0.003952104561914558	0.050054506346718576	0.5088544125545803	0.006749044340487141	0.008104904225648257	0.07242985414972615	0.09339108720799481	0.010079090106801428	0.14136683999166624
biden_palin.txt.0006	0.11974629337675527	0.043435938660071394	0.006689178122758332	0.015014710114538683	0.006265018410407066	0.01456245008927045	0.3421523398846954	0.05602917638857077	0.0015572252298177898	0.39454766972311467
biden_palin.txt.0008	0.14745300229546343	0.14743426858286054	0.03339181802784784	0.03291021211692425	0.012241376923978881	0.0038371299405270762	0.1991466341924692	0.030870329456557457	0.003544627867559865	0.3891706005958113
biden_palin.txt.0009	0.022943067851805738	0.11653008934151747	0.025697426910211266	0.4508377754052392	0.016100722183707006	0.012641437707335055	0.06568899754252863	0.01528677650712724	0.05082043663725928	0.22345326991326878
biden_palin.txt.0010	0.01970829240245371	0.06684504428952033	0.050252098517460035	0.18283452300228725	0.07046464168085229	0.10490015904841028	0.04289658880588275	0.04823586127291191	0.031199664378566895	0.3826631266016543
biden_palin.txt.0012	0.37730969437913825	0.00315529239682399	0.006359795241679686	0.009746840890016506	0.005388321072924956	0.019911961450759238	0.15191476736969647	0.02527764101665825	0.005806781556602018	0.3951289046257003
biden_palin.txt.0014	0.25217220256808254	0.0028591164807033947	0.014053995017937637	0.07639081243984869	0.007603712595374462	0.006990238981928608	0.10543009530796607	0.014581953633309153	0.014948045806150542	0.5049698271686988
biden_palin.txt.0015	0.2386547612006757	0.09483057503319602	0.10427326772749229	0.0557553424004982	0.005459779343961043	0.011222289683873976	0.10417366122098959	0.10988632311166155	0.03726668601292639	0.23847731426472527
biden_palin.txt.0016	0.1322757041007377	0.012376941854866812	0.017571237056667934	0.11021038642274923	0.02325895290415258	0.03953843612682608	0.39512365121664234	0.16443447980017278	0.005781216575728595	0.09942899394145606
biden_palin.txt.0017	0.004851165348543979	0.14070708258417652	0.02965474226004018	0.01868719898569249	0.06076313053012342	0.01176783078911433	0.1974723885849565	0.06251856783826189	0.009177016742793882	0.46440087633629684
biden_palin.txt.0019	0.2280096941684485	0.05333425989411682	0.01564390602733295	0.004042117978191729	0.011524902076399966	0.02590928682829825	0.3305615408945396	0.17399233201338887	0.0024081337112432767	0.15457382640803985
biden_palin.txt.0020	0.31748242417384415	0.03945446771925317	0.06758787006230568	0.10823983535029502	0.016266776221651735	0.03343550416264429	0.13674315498559725	0.02643460529791664	0.09945640575112383	0.15489895627536787
biden_palin.txt.0021	0.10575888887736346	0.012071602383271055	0.02288833589818844	0.01969602760917893	0.00308612361066596	0.008838330518538955	0.7362333607054048	0.010628432550763107	0.005891901581119938	0.07490699626550522
biden_palin.txt.0023	0.4085358574178719	0.008810103987267318	0.03964693760829086	0.00669656456779165	0.01080215378886994	0.003774074510513767	0.29339746392816307	0.04653105528106075	0.0031816995338434643	0.17862408937632673
biden_palin.txt.0024	0.06801827115488307	0.02795153101428535	0.13571898158008838	0.06649854747353767	0.02788808399749372	0.037477496179631635	0.03598522138003608	0.04532001196448715	0.03159506570211346	0.5235467895534434
biden_palin.txt.0025	0.16872316905985538	0.11672581374837479	0.01966254691178948	0.0046981254981415125	0.026789666346071044	0.009769391719464183	0.32936936718186555	0.016554469236308676	0.03915360278754595	0.268553847510583
biden_palin.txt.0026	0.018928787847825753	0.04436522038605792	0.06585009054396124	0.13341529051942458	0.003581369593459435	0.004812835663747541	0.5831264845639	0.01601389217782381	0.006605899206440282	0.123300129497359
biden_palin.txt.0027	0.06950088686596864	0.005745216734003155	0.012576026574961945	0.03330275406178355	0.0014927869821831532	0.011566412386794856	0.7433825674356912	0.020484271926966	0.004877988631889037	0.09707108839975821
biden_palin.txt.0029	0.06504595180455645	0.027790314486813544	0.09713612768767417	0.003366164655558069	0.0048759187833473635	0.00556781766689014	0.6898909547731953	0.00899740105419106	0.0022796590937526405	0.09504968999402089
biden_palin.txt.0030	0.27704506085485026	0.01476553867080194	0.11362712395142445	0.05609463673478798	0.03569846268400893	0.019797678304002957	0.29157309943815585	0.034423747336362186	0.016690254433385357	0.14028439759221953
biden_palin.txt.0031	0.06444457071318026	0.17320877817819416	0.04763475945002205	0.003410109967042608	0.004939573949280411	0.005640505579306012	0.5262812512888085	0.006213748992788604	0.002309420064829355	0.1659172818165477
biden_palin.txt.0033	0.01850736624212369	0.22459877887646074	0.019315145636702166	0.018357030326232232	0.010611299469906172	0.0037073935101780034	0.6317614698799676	0.030003894135324533	0.003125484716914576	0.04001213720618972
biden_palin.txt.0034	0.0684593229286228	0.024609450859928186	0.016736091013208394	0.003323337560341508	0.009054822196254086	0.0026696867891842124	0.7814824844623699	0.06260148732103633	0.003664301687039938	0.02739901518201436
biden_palin.txt.0035	0.09300502303010781	0.006113500513528547	0.02534371629062203	0.4008450112127917	0.006099623514464014	0.02121836785432053	0.12506292563055818	0.04463594674464668	0.04163405514950328	0.23604183005945717
biden_palin.txt.0036	0.035117835761491314	0.034014310735163866	0.006323383421415307	0.0036289060880029334	0.0015218864418281436	0.004211123046005713	0.6506600298750169	0.032796198933322904	0.004973077104013027	0.22675324859373963
biden_palin.txt.0040	0.18959505306659247	0.06711382690234904	0.02970851606507839	0.017275050786370413	0.00538166712862406	0.004867141804393129	0.45581205477485154	0.02119066136632295	0.012537047961733168	0.19651898014368452
biden_palin.txt.0041	0.37769206119766385	0.013492532023246196	0.04635432038838651	0.0512584538465323	0.03262073004468925	0.08514671343626969	0.15148226112254629	0.02187650159170996	0.015251308972823821	0.20482511737613157
biden_palin.txt.0042	0.10734904636499655	0.010946038043491224	0.025174022567801886	0.007549675601738593	0.017358573528595645	0.044601583879027226	0.25310118703157186	0.039447890293522477	0.005112847528705485	0.48935913516054896
biden_palin.txt.0044	0.3283608728654904	0.005114528196913007	0.04298968485950624	0.015799008869349762	0.005102918759268073	0.01775119515296466	0.4931662355990186	0.01555499981211981	0.0166748370626593	0.059485718822710136
biden_palin.txt.0045	0.21311468033531786	0.0072456853484693775	0.01974865889662415	0.012093683027568147	0.02266208838429233	0.05086930313231811	0.4980351201457491	0.011747998580675855	0.013334457398871754	0.15114832475011325
biden_palin.txt.0046	0.16594589457802514	0.12306344837811815	0.008936389619219354	0.0739999965962145	0.003681252484889042	0.004420803496795782	0.16653641033480618	0.11062862961906934	0.0024366626824928687	0.3403505122103695
biden_palin.txt.0047	0.1739966075359849	0.010032675241777984	0.02734480889545311	0.30166490085864783	0.010009902130916732	0.013451840897482683	0.35481960230411896	0.016266764126831403	0.018463440540716348	0.07394945746806948
biden_palin.txt.0048	0.27194622792417356	0.014272633684179907	0.019368686098422683	0.037211007195818824	0.021170342611105834	0.0021722242090794564	0.34140389373804614	0.008377937697844296	0.002981505121202297	0.2810955417201267
biden_palin.txt.0050	0.10819257852535429	0.030913764807145337	0.014546811326457488	0.010839561816883907	0.0035010679337569945	0.17909866944101901	0.3582877553096251	0.005689470838534791	0.02389715612620147	0.26503316387502135
biden_palin.txt.0051	0.013080181132259809	0.07205774221219018	0.060723498206141084	0.0047841734096621645	0.006929916797874335	0.05675426987398819	0.6487982376255055	0.010752546814224356	0.003239973541228274	0.12287946038692554
biden_palin.txt.0052	0.06478509224427158	0.00798508065959848	0.03877165134180663	0.05301246700183326	0.08733629234005506	0.03338337339205913	0.04429554305499412	0.041293030029726556	0.009025950955879684	0.6201115189797755
biden_palin.txt.0053	0.1026878657870778	0.12380745150396416	0.012730881939165325	0.016855833971041224	0.006348785078049841	0.04332736805557847	0.15717030994243733	0.0038568666353839378	0.0018699906442839788	0.5313446464430178
biden_palin.txt.0054	0.06801827115488308	0.02795153101428535	0.1555639773239175	0.284793500655658	0.08742307122898108	0.05732249192346075	0.05583021712386519	0.06516500770831628	0.03159506570211346	0.16633686616451937
biden_palin.txt.0055	0.1704734413829355	0.1468347336627973	0.005516822202531429	0.035290279177004384	0.002272597358342793	0.11327436039658714	0.4070456976178749	0.024833649611222565	0.005283581194279352	0.08917483739642405
biden_palin.txt.0056	0.33710075919538063	0.3071170776480815	0.06475247994735678	0.05586276075475755	0.008395310519278547	0.02323017318141029	0.07654742522066076	0.013642944176928096	0.00951124456847189	0.10383982478767374
biden_palin.txt.0058	0.32600321582466163	0.02795153101428535	0.056338998604771894	0.06649854747353766	0.04773307974132284	0.037477496179631635	0.03598522138003608	0.06516500770831628	0.03159506570211346	0.30525183637132314
biden_palin.txt.0059	0.1445101488823561	0.24402852006425269	0.00919967644414705	0.03544691009292305	0.0032355745982643445	0.018682658002687286	0.4732550348022705	0.027285388684924437	0.002141663445355941	0.042214424982818306
biden_palin.txt.0060	0.05720954247291439	0.35415819031100887	0.06252640928611411	0.043298543411322075	0.018158493102493622	0.08900973432833671	0.036352178681243796	0.13288058339403291	0.05933661264694208	0.14706971236559088
biden_palin.txt.0063	0.028098878755745144	0.01630378408580524	0.11388923732920152	0.03878778444995126	0.016266776221651735	0.07973687142954014	0.044140420451805565	0.04958528893136456	0.04157969666750403	0.5716112616774305
biden_palin.txt.0067	0.05602036069222273	0.40817848621334923	0.03935847803052934	0.023061422527303567	0.01962774607517568	0.04316964295580298	0.108258311727467	0.01555499981211981	0.005781216575728595	0.28098933539030113
biden_palin.txt.0068	0.038659850846684406	0.010032675241777988	0.12706662961388507	0.21618905452856338	0.07411678687848014	0.013451840897482687	0.1838679096439499	0.044758712903526246	0.225030069171754	0.06682647027389578
biden_palin.txt.0069	0.02241646708881896	0.1017486570646981	0.4488513703496449	0.04753129024689046	0.044021847224044744	0.014229159122415408	0.1565923456275961	0.004119297865531591	0.0028717884454671316	0.1576177769648922
biden_palin.txt.0070	0.27687464073557244	0.12157161567995924	0.0625264092861141	0.04329854341132208	0.018158493102493626	0.050245305223161764	0.17848841873355195	0.029508772446899752	0.020572183541767156	0.1987556178391575
biden_palin.txt.0071	0.04306891053539007	0.004079490635622121	0.5332723552927562	0.03277643579508409	0.00407407535697291	0.1082139823159807	0.02339691063559829	0.037743998838312434	0.02302220560592857	0.19035163498835408
biden_palin.txt.0072	0.12181692431487265	0.01819980473282607	0.29511298391716373	0.09498444888488866	0.018158493102493626	0.06316678159155344	0.023430702312852155	0.029508772446899752	0.020572183541767156	0.31504890515468226
biden_palin.txt.0073	0.10501815651446225	0.003952104561914559	0.41762879987312684	0.045879157349562244	0.11617955920712777	0.005298993588042087	0.010699820122390409	0.01763149999262824	0.010079090106801433	0.2676328186839439
biden_palin.txt.0075	0.0354943436390196	0.020594847217511474	0.6410090356025652	0.04899650844542325	0.020548099094249005	0.04223553846432813	0.02651411602575211	0.03339204288406914	0.023279424323115215	0.10793604430396676
biden_palin.txt.0076	0.031366589736131115	0.03112128110121773	0.04960493291772246	0.04329854341132208	0.031079969470885274	0.11485268706512003	0.0363521786812438	0.08119467792046632	0.059336612646942094	0.5217925270489487
biden_palin.txt.0077	0.28598045288975277	0.012421606785513356	0.03385602100523397	0.02073274893020606	0.012393411052911207	0.49288514244424125	0.015991763379401596	0.037778282526921586	0.01404078661428368	0.0739197843715341
biden_palin.txt.0078	0.34035977010700186	0.009104110088926672	0.02360890976912077	0.016963296099938293	0.0037535551757446276	0.2587899572685307	0.12503872285325615	0.03013884869005574	0.004252490863295502	0.18799033908412935
biden_palin.txt.0079	0.18794223699870535	0.029723715147782215	0.005476474223306337	0.03732880164098762	0.00849802460044501	0.4415368234258727	0.06522749202508925	0.008263460554114723	0.0030712218389809826	0.21293174954471555
biden_palin.txt.0081	0.23974408481439838	0.009043231681300853	0.01234051248470856	0.00322080740098279	0.004234271055965493	0.27382843358765835	0.1872501792763501	0.0031562184000419945	0.0024914608951125015	0.2646908004034803
biden_palin.txt.0083	0.2543600684725388	0.001603492533996681	0.059015836588751036	0.06187554991693474	0.0038767443345741823	0.2696847257448787	0.06354043249296103	0.033337904395467674	0.0040894023633591585	0.24861584315653718
biden_palin.txt.0085	0.3216506433429082	0.010341416143831512	0.18263634929155387	0.015844566546222114	0.028483479993683402	0.1226824009888091	0.1826005618671002	0.004583672711961989	0.0036182671381979207	0.12755864197573094
biden_palin.txt.0086	0.02294306785180574	0.009428258932990576	0.01900356250967833	0.18308319938392198	0.009406857783174074	0.6619462845590293	0.012138082338265185	0.021980640907660172	0.010657250234061699	0.0494127954994126
